view,run,removed,degree,strength,largest_component_nodes,components,global_efficiency_loss
validated_probable,84,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,85,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,86,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,87,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,88,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,89,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,90,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,91,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,92,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,93,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,94,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,95,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,96,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,97,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,98,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,99,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,100,tea,1,1.0,3,7,-0.00146520146520146
validated_trade_only,1,tea,1,1.0,2,5,0.0
validated_trade_only,2,tea,1,1.0,2,5,0.0
validated_trade_only,3,tea,1,1.0,2,5,0.0
validated_trade_only,4,tea,1,1.0,2,5,0.0
validated_trade_only,5,tea,1,1.0,2,5,0.0
validated_trade_only,6,tea,1,1.0,2,5,0.0
validated_trade_only,7,tea,1,1.0,2,5,0.0
validated_trade_only,8,tea,1,1.0,2,5,0.0
validated_trade_only,9,tea,1,1.0,2,5,0.0
validated_trade_only,10,tea,1,1.0,2,5,0.0
validated_trade_only,11,tea,1,1.0,2,5,0.0
validated_trade_only,12,tea,1,1.0,2,5,0.0
validated_trade_only,13,tea,1,1.0,2,5,0.0
validated_trade_only,14,tea,1,1.0,2,5,0.0
validated_trade_only,15,tea,1,1.0,2,5,0.0
validated_trade_only,16,tea,1,1.0,2,5,0.0
validated_trade_only,17,tea,1,1.0,2,5,0.0
validated_trade_only,18,tea,1,1.0,2,5,0.0
validated_trade_only,19,tea,1,1.0,2,5,0.0
validated_trade_only,20,tea,1,1.0,2,5,0.0
validated_trade_only,21,tea,1,1.0,2,5,0.0
validated_trade_only,22,tea,1,1.0,2,5,0.0
validated_trade_only,23,tea,1,1.0,2,5,0.0
validated_trade_only,24,tea,1,1.0,2,5,0.0
validated_trade_only,25,tea,1,1.0,2,5,0.0
validated_trade_only,26,tea,1,1.0,2,5,0.0
validated_trade_only,27,tea,1,1.0,2,5,0.0
validated_trade_only,28,tea,1,1.0,2,5,0.0
validated_trade_only,29,tea,1,1.0,2,5,0.0
validated_trade_only,30,tea,1,1.0,2,5,0.0
validated_trade_only,31,tea,1,1.0,2,5,0.0
validated_trade_only,32,tea,1,1.0,2,5,0.0
validated_trade_only,33,tea,1,1.0,2,5,0.0
validated_trade_only,34,tea,1,1.0,2,5,0.0
validated_trade_only,35,tea,1,1.0,2,5,0.0
validated_trade_only,36,tea,1,1.0,2,5,0.0
validated_trade_only,37,tea,1,1.0,2,5,0.0
validated_trade_only,38,tea,1,1.0,2,5,0.0
validated_trade_only,39,tea,1,1.0,2,5,0.0
validated_trade_only,40,tea,1,1.0,2,5,0.0
validated_trade_only,41,tea,1,1.0,2,5,0.0
validated_trade_only,42,tea,1,1.0,2,5,0.0
validated_trade_only,43,tea,1,1.0,2,5,0.0
validated_trade_only,44,tea,1,1.0,2,5,0.0
validated_trade_only,45,tea,1,1.0,2,5,0.0
validated_trade_only,46,tea,1,1.0,2,5,0.0
validated_trade_only,47,tea,1,1.0,2,5,0.0
validated_trade_only,48,tea,1,1.0,2,5,0.0
validated_trade_only,49,tea,1,1.0,2,5,0.0
validated_trade_only,50,tea,1,1.0,2,5,0.0
validated_trade_only,51,tea,1,1.0,2,5,0.0
validated_trade_only,52,tea,1,1.0,2,5,0.0
validated_trade_only,53,tea,1,1.0,2,5,0.0
validated_trade_only,54,tea,1,1.0,2,5,0.0
validated_trade_only,55,tea,1,1.0,2,5,0.0
validated_trade_only,56,tea,1,1.0,2,5,0.0
validated_trade_only,57,tea,1,1.0,2,5,0.0
validated_trade_only,58,tea,1,1.0,2,5,0.0
validated_trade_only,59,tea,1,1.0,2,5,0.0
validated_trade_only,60,tea,1,1.0,2,5,0.0
validated_trade_only,61,tea,1,1.0,2,5,0.0
validated_trade_only,62,tea,1,1.0,2,5,0.0
validated_trade_only,63,tea,1,1.0,2,5,0.0
validated_trade_only,64,tea,1,1.0,2,5,0.0
validated_trade_only,65,tea,1,1.0,2,5,0.0
validated_trade_only,66,tea,1,1.0,2,5,0.0
validated_trade_only,67,tea,1,1.0,2,5,0.0
validated_trade_only,68,tea,1,1.0,2,5,0.0
validated_trade_only,69,tea,1,1.0,2,5,0.0
validated_trade_only,70,tea,1,1.0,2,5,0.0
validated_trade_only,71,tea,1,1.0,2,5,0.0
validated_trade_only,72,tea,1,1.0,2,5,0.0
validated_trade_only,73,tea,1,1.0,2,5,0.0
validated_trade_only,74,tea,1,1.0,2,5,0.0
validated_trade_only,75,tea,1,1.0,2,5,0.0
validated_trade_only,76,tea,1,1.0,2,5,0.0
validated_trade_only,77,tea,1,1.0,2,5,0.0
validated_trade_only,78,tea,1,1.0,2,5,0.0
validated_trade_only,79,tea,1,1.0,2,5,0.0
validated_trade_only,80,tea,1,1.0,2,5,0.0
validated_trade_only,81,tea,1,1.0,2,5,0.0
validated_trade_only,82,tea,1,1.0,2,5,0.0
validated_trade_only,83,tea,1,1.0,2,5,0.0
validated_trade_only,84,tea,1,1.0,2,5,0.0
validated_trade_only,85,tea,1,1.0,2,5,0.0
validated_trade_only,86,tea,1,1.0,2,5,0.0
validated_trade_only,87,tea,1,1.0,2,5,0.0
validated_trade_only,88,tea,1,1.0,2,5,0.0
validated_trade_only,89,tea,1,1.0,2,5,0.0
validated_trade_only,90,tea,1,1.0,2,5,0.0
validated_trade_only,91,tea,1,1.0,2,5,0.0
validated_trade_only,92,tea,1,1.0,2,5,0.0
validated_trade_only,93,tea,1,1.0,2,5,0.0
validated_trade_only,94,tea,1,1.0,2,5,0.0
validated_trade_only,95,tea,1,1.0,2,5,0.0
validated_trade_only,96,tea,1,1.0,2,5,0.0
validated_trade_only,97,tea,1,1.0,2,5,0.0
validated_trade_only,98,tea,1,1.0,2,5,0.0
validated_trade_only,99,tea,1,1.0,2,5,0.0
validated_trade_only,100,tea,1,1.0,2,5,0.0
validated_probable_trade_only,1,tea,1,1.0,2,5,0.0
